ID,Work Item Type,State,Title,Description,Acceptance Criteria
"1024566","Product Backlog Item","Ready for Test","Duplicating Food Item","<div><p dir=auto>As an organization or location user&nbsp; </p><p dir=auto>I want to create and manage food lists&nbsp; </p><p dir=auto>So that I can organize food items, define temperature ranges, and assign them to locations </p><br> </div><div>In Scope: <b>Portal</b> </div>","<div> </div><div> </div><div> </div><div> </div><div>Scenario: View 3-Dots Menu When Viewing/Editing Existing Food Item<br> </div><div><div>&nbsp; <b>Given</b> I am viewing or editing an existing food item in the side sheet with manage permission<br> </div>&nbsp; <b>Then</b> I see a 3-dots menu in the top right of the side sheet<br> </div><div><br> </div><div>Scenario: Duplicate Food Item from 3-Dots Menu<br><div>&nbsp; <b>Given</b> I am in the side sheet viewing or editing an existing food item with manage permission<br> </div><div>&nbsp; <b>If</b> I click the 3-dots menu in the top right<br> </div><div>&nbsp; <b>And</b> I select the duplicate option<br> </div><div>&nbsp; <b>Then</b> the current side sheet closes<br> </div><div>&nbsp; <b>And</b> a new side sheet opens in create mode<br> </div><div>&nbsp; <b>And</b> all fields are pre-filled with the values from the original food item<br> </div>&nbsp; <b>And</b> the Food Name field is set to &quot;ORIGINAL FOOD NAME - Copy&quot;<br> </div><div>&nbsp; <b>And</b>&nbsp;the duplicated food is added to the Food Items table </div><div><br> </div>"
"1024568","Product Backlog Item","Ready for Test","Duplicating Food List","<div><p dir=auto>As an organization or location user&nbsp; </p><p dir=auto>I want to create and manage food lists&nbsp; </p><p dir=auto>So that I can organize food items, define temperature ranges, and assign them to locations </p><br> </div><div>In Scope: <b>Portal</b> </div>","<div> </div><div> </div><div> </div><div> </div><div>Scenario: View 3-Dots Menu on Food List Page<br><div>&nbsp; <b>Given</b> I am viewing a food list details page<br> </div>&nbsp; <b>Then</b> I see a 3-dots menu in the top right<br> </div><div><br> </div><div>Scenario: Duplicate Food List - Organization User<br><div>&nbsp; <b>Given</b> I am an organization member with permission to edit and copy any food list<br> </div><div>&nbsp; <b>If</b> I click the 3-dots menu in the top right<br> </div><div>&nbsp; <b>And</b> I select duplicate<br> </div><div>&nbsp; <b>Then</b> a new food list is created<br> </div><div>&nbsp; <b>And</b> the new food list title is &quot;ORIGINAL FOOD LIST NAME - Copy&quot;<br> </div><div>&nbsp; <b>And</b> all food items and their temperature ranges are copied over<br> </div>&nbsp; <b>And</b> I am navigated into the new duplicated food list<br> </div><div><br> </div><div><span>Scenario: Duplicate Food List - Location Manager<br></span><div>&nbsp; <b>Given</b> I am a Location Manager with access to a food list<br> </div><div>&nbsp; <b>If</b> I click the 3-dots menu in the top right<br> </div><div>&nbsp; <b>And</b> I select duplicate<br> </div><div>&nbsp; <b>Then</b> a new food list is created (as a local food list if duplicating from org level)<br> </div><div>&nbsp; <b>And</b> the new food list title is &quot;ORIGINAL FOOD LIST NAME - Copy&quot;<br> </div><div>&nbsp; <b>And</b> all food items and their temperature ranges are copied over<br> </div><div>&nbsp; <b>And</b> I am navigated into the new duplicated food list<br> </div><span>&nbsp; # Note: This works even if I cannot edit the original food list</span><br> </div><div><span><br></span> </div><div>Scenario: Permissions - No Access to Duplicate<br><div>&nbsp; <b>Given</b> I do not have permission to manage food lists<br> </div>&nbsp; <b>Then</b> the duplicate option is not visible or is disabled in the 3-dots menu<br> </div>"
"1024561","Product Backlog Item","Ready for Test","Edit Food List Title","<div><p dir=auto>As an organization or location user&nbsp; </p><p dir=auto>I want to create and manage food lists&nbsp; </p><p dir=auto>So that I can organize food items, define temperature ranges, and assign them to locations </p><br> </div><div>In Scope: <b>Portal</b> </div>","<div> </div><div> </div>Scenario: Edit Food List Title<br><div>&nbsp; <b>Given</b> I have manage permission and am viewing a food list<br> </div><div>&nbsp; <b>If</b> I click the edit icon near the title, input a new name, and click save<br> </div>&nbsp; <b>Then</b> the title updates<div><br> </div>"
"1024559","Product Backlog Item","Ready for Test","Food List: Create Food Item","<div><p dir=auto>As an organization or location user&nbsp; </p><p dir=auto>I want to create and manage food lists&nbsp; </p><p dir=auto>So that I can organize food items, define temperature ranges, and assign them to locations </p><br> </div><div>In Scope: <b>Portal</b> </div><div><b><br></b> </div><div><b>Design:&nbsp;<a href=""https://www.figma.com/design/QbU1BEOWQfSc9LVrPYiJa2/Food-Lists?node-id=373-76705&amp;m=dev"">https://www.figma.com/design/QbU1BEOWQfSc9LVrPYiJa2/Food-Lists?node-id=373-76705&amp;m=dev</a></b> </div>","<div> </div><b><u>Scenario 1: Open Create Food Side Sheet<br></u></b><div><b>Given</b> I am on the Food Items tab<br> </div><div><b>If</b> I click the create food button<br> </div><div><b>Then</b> a side sheet appears<br> </div><div><b>And</b> I see a food name field (required) </div><div><b>And</b> I see a temperature unit selector (Default Fahrenheit) </div><div><ul><li>Fahrenheit </li><li>Celcius &nbsp; </li> </ul> </div><div><b>And</b>&nbsp;I see a temperature ranges section and a add range button for both (at least one is required) </div><div><ul><li>Hot holding </li><li>Cold holding </li> </ul> </div><div><b>And</b> I see a cancel button and a X button that I can tap to exit the window </div><div><b>And</b> I can click outside the window to exit the window </div><div><b>And</b> I see a save button (inactive) that becomes active when I all required fields are entered&nbsp; </div><div><br> </div><div>Scenario 2: Add Hot Holding Temperature Range<br><div>&nbsp; <b>Given</b> I am in the create food side sheet<br> </div><div>&nbsp; <b>If </b>I select &quot;+ Hot Holding&quot;<br> </div><div>&nbsp; <b>Then</b> compliant temperature range and preferred range appear with min and max values<br> </div><div>&nbsp; <b>And</b> minimum temp in compliant range defaults to 140F<br> </div><div>&nbsp; <b>And</b> the temperature gauge shows red for less than 140F and green for higher<br> </div>&nbsp; <b>And</b> at least one compliant value is required<br> </div><div><img src=""https://ecolab.visualstudio.com/202e9bb2-06b4-4079-a007-171ed9c93574/_apis/wit/attachments/05d10b7c-14ec-4cb4-8a1b-fddb1729f2a4?fileName=image.png"" alt=Image><br> </div><div><br> </div><div><b><u>Scenario 2: Add Cold Holding Temperature Range<br></u></b><div><b>Given</b> I am in the create food side sheet<br> </div><div><b>If</b> I select &quot;+ Cold Holding&quot;<br> </div><div><b>Then</b> compliant temperature range and preferred range appear with min and max values<br> </div><div><b>And</b> maximum temp in compliant range defaults to 41F<br> </div><div><b>And</b> the temperature gauge shows red for greater than 41F and green for lower<br> </div><b>And</b> at least one compliant value is required<br> </div><div><b>And</b> the gauge adjust as I type I enter temperatures </div><div><b>And</b> I see a remove button that I can click to remove the cold holding ranges </div><div><img src=""https://ecolab.visualstudio.com/202e9bb2-06b4-4079-a007-171ed9c93574/_apis/wit/attachments/52ed9f1f-af0a-4556-8766-7079206a3e2c?fileName=image.png"" alt=Image><br> </div><div><br> </div><div><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;""><u style=""box-sizing:border-box;"">Scenario 3: Add Hot Holding Temperature Range<br style=""box-sizing:border-box;""></u></b><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Given</b><span>&nbsp;</span>I am in the create food side sheet<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">If</b><span>&nbsp;</span>I select &quot;+ Hot Holding&quot;<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">Then</b><span>&nbsp;</span>compliant temperature range and preferred range appear with min and max values<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">And</b><span>&nbsp;</span>minimum temp in compliant range defaults to 140F<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">And</b><span>&nbsp;</span>the temperature gauge shows red for less than 140F and green for lower<br style=""box-sizing:border-box;""> </div><b style=""box-sizing:border-box;"">And</b><span>&nbsp;</span>at least one compliant value is required<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">And</b><span>&nbsp;</span>the gauge adjust as I type I enter temperatures </div><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">And</b><span>&nbsp;</span>I see a remove button that I can click to remove the hot holding ranges&nbsp; </div> </div><div><img src=""https://ecolab.visualstudio.com/202e9bb2-06b4-4079-a007-171ed9c93574/_apis/wit/attachments/fec3ef4e-c981-47e5-8b3a-4431ac180337?fileName=image.png"" alt=Image><br> </div><div><b><u><br></u></b> </div><div><b><u>Scenario 4: Add Preferred Temperature Range<br></u></b><div><b>Given</b> I have added a compliant temp range in the side sheet<br> </div><div><b>If</b> I add a preferred temp range<br> </div><div><b>Then</b> the compliant area turns yellow in the temp gauge<br> </div><div><b>And</b> preferred becomes green<br> </div><b>And</b> values outside compliant or preferred are red<br> </div><div><img src=""https://ecolab.visualstudio.com/202e9bb2-06b4-4079-a007-171ed9c93574/_apis/wit/attachments/a55f4193-5299-4930-8f9c-4456aa8039c9?fileName=image.png"" alt=Image><br> </div><div><b><u><br></u></b> </div><div><b><u>Scenario 5: Save Food Item<br></u></b><div><b>Given</b> I am in the create food side sheet with required fields filled and one compliant temp added<br> </div><div><b>If</b> I click save </div><div><b>Then</b> the side sheet closes </div><div><b>And</b> the food appears in the Food Items table<br> </div><b>And</b> a toast confirms &quot;Food item added to the list&quot;<br> </div><div><b>And</b>&nbsp;the food item inherits a &quot;Temperature&quot; category </div><div><img src=""https://ecolab.visualstudio.com/202e9bb2-06b4-4079-a007-171ed9c93574/_apis/wit/attachments/524cf07e-1358-422d-93de-34ea649c10f8?fileName=image.png"" alt=Image><br> </div><div><br> </div><div><b><u>Scenario 6: Cancel Food Creation<br></u></b><div><b>Given</b> I am in the create food side sheet<br> </div><div><b>If</b> I click exit without&nbsp;<br> </div><b>Then</b> the side sheet closes without saving<br> </div><div><br> </div><div> </div>"
"1024556","Product Backlog Item","In Code Review","Food List: Create Food List Modal","<div><p dir=auto>As an organization or location user&nbsp; </p><p dir=auto>I want to create and manage food lists&nbsp; </p><p dir=auto>So that I can organize food items, define temperature ranges, and assign them to locations </p><br> </div><div>In Scope: <b>Portal</b> </div><div><b><br></b> </div><div><b>Design:&nbsp;<a href=""https://www.figma.com/design/QbU1BEOWQfSc9LVrPYiJa2/Food-Lists?node-id=466-41136&amp;m=dev"">https://www.figma.com/design/QbU1BEOWQfSc9LVrPYiJa2/Food-Lists?node-id=466-41136&amp;m=dev</a></b> </div>","<div><b><u>Scenario 1: Enter Food List Creation Modal</u></b> </div><div><b>Given</b> I am on the Food List page as a user with Manage Food Lists permission </div><div><div><b>If</b> I click the Create Food List button </div><div><b>Then</b> a modal appears to add Food List title (required) and subtitle (not required)<br> </div><div><b>And</b> I see a save button (default inactive) </div><div><b>And</b> the save button becomes active when I enter a title </div><div><b>And</b> I see x and a cancel button that I can click to exit the modal </div><div><b>And</b> I can tap click outside the modal to exit the modal </div><div><img src=""https://ecolab.visualstudio.com/202e9bb2-06b4-4079-a007-171ed9c93574/_apis/wit/attachments/37111da2-1359-47c3-9d67-8890ff3091f3?fileName=image.png"" alt=Image><br> </div> </div><div><br> </div><div><b><u>Scenario 2: Create Food List at Organization Level<br></u></b><div><b>Given</b> I am in the creation modal as an Organization Admin, Manager, Super Admin, or Admin<br> </div><div><b>If</b> I enter a title and hit create </div><div><b>Then</b> the food list is created as an org food list </div><div><b>And</b>&nbsp;the food list is created </div><div><b>And</b> I am routed into the food list </div> </div><div><br> </div><div><b><u>Scenario 3: Create Food List at Location Level<br></u></b><div><b>Given</b> I am in the creation modal as a Location Manager<br> </div><div><b>If</b> I enter a title and hit create </div><div><b>Then</b> the <i>food</i> list is created as a local food list </div><b><div><b><b style=""box-sizing:border-box;"">And</b><span style=""font-weight:400;display:inline !important;"">&nbsp;the food list is created</span><br></b> </div>And</b> I am routed into the food list<br> </div>"
"1069730","Product Backlog Item","Approved","Food List: Duplicate Food Item","<div>As an organization user or a location user&nbsp;<span style=""display:inline !important;"">with the manage food list permission I need to be able to duplicate a food list so I can reuse already existing food list.</span> </div><div><span style=""display:inline !important;""><br></span> </div><div>Portal only </div>","<p style=""box-sizing:border-box;margin:0px;font-size:15px;font-family:Helvetica;font-size-adjust:none;""><b><u><span style=""box-sizing:border-box;""></span></u></b> </p><p style=""margin:0px;font-style:normal;font-size:14px;font-family:Helvetica;font-size-adjust:none;""><span><b><u>Scenario 1: Duplicating a Food Item</u></b></span> </p><p style=""margin:0px;font-style:normal;font-size:14px;font-family:Helvetica;font-size-adjust:none;""><span><b>Given</b> I am viewing a food Item and have permission to edit it</span> </p><p style=""margin:0px;font-style:normal;font-size:14px;font-family:Helvetica;font-size-adjust:none;""><span><b>And</b> I am viewing the additional actions</span> </p><p style=""margin:0px;font-style:normal;font-size:14px;font-family:Helvetica;font-size-adjust:none;""><span><b>If</b> I click the duplicate button</span> </p><p style=""margin:0px;font-style:normal;font-size:14px;font-family:Helvetica;font-size-adjust:none;""><span><b>Then</b> I presented with a message saying &quot;this food item will be duplicated&quot;</span> </p><p style=""margin:0px;font-style:normal;font-size:14px;font-family:Helvetica;font-size-adjust:none;""><span><b>And</b> a title field containing (original food list item) [Copy of] that I can edit</span> </p><p style=""margin:0px;font-style:normal;font-size:14px;font-family:Helvetica;font-size-adjust:none;""><span><b>And</b> a confirm button</span> </p><p style=""margin:0px;font-size-adjust:none;""><span style=""font-family:Helvetica;font-size:14px;font-style:normal;""><b>And</b> a cancel button that closes the modal without duplicating the food&nbsp;</span><font face=Helvetica>item</font> </p><p style=""margin:0.0px 0.0px 0.0px 0.0px;font:14.0px Helvetica;""><span></span><br> </p><p style=""margin:0.0px 0.0px 0.0px 0.0px;font:14.0px Helvetica;""><br> </p><p style=""margin:0px;font-style:normal;font-size:14px;font-family:Helvetica;font-size-adjust:none;""><span><b><u>Scenario 2: Confirming duplication of the Food Item&nbsp;</u></b></span> </p><p style=""margin:0px;font-style:normal;font-size:14px;font-family:Helvetica;font-size-adjust:none;""><span><b>Given</b> I have clicked the duplicate button</span> </p><p style=""margin:0px;font-style:normal;font-size:14px;font-family:Helvetica;font-size-adjust:none;""><span><b>If</b> I press confirm<span style=""font-weight:normal;"">&nbsp;</span></span> </p><p style=""margin:0px;font-style:normal;font-size:14px;font-family:Helvetica;font-size-adjust:none;""><span><b>Then</b> the food item is duplicated with the title that is in the editable title field</span> </p><p style=""margin:0px;font-style:normal;font-size:14px;font-family:Helvetica;font-size-adjust:none;""><span><b>And</b> I am taken into the duplicated food item</span> </p><p style=""margin:0px;font-style:normal;font-size:14px;font-family:Helvetica;font-size-adjust:none;""><b>And</b> new food item is placed in my food list&nbsp; </p><p style=""box-sizing:border-box;font-weight:normal;margin:0px;font-family:&quot;Helvetica Neue&quot;;font-size-adjust:none;""><span style=""box-sizing:border-box;""></span> </p><p style=""box-sizing:border-box;font-weight:normal;margin:0px;font-family:&quot;Helvetica Neue&quot;;font-size-adjust:none;""><span style=""box-sizing:border-box;""></span><br style=""box-sizing:border-box;""> </p><p style=""box-sizing:border-box;font-weight:normal;margin:0px;font-family:&quot;Helvetica Neue&quot;;font-size-adjust:none;""><br> </p><br style=""box-sizing:border-box;""><br>"
"1069729","Product Backlog Item","Approved","Food List: Duplicate Food List","<div>As an organization user or a location user&nbsp;<span style=""display:inline !important;"">with the manage food list permission I need to be able to duplicate a food list so I can reuse already existing food list.</span> </div>","<p style=""box-sizing:border-box;margin:0px;font-size:15px;font-family:Helvetica;font-size-adjust:none;""><b><u><span style=""box-sizing:border-box;""></span></u></b> </p><p style=""margin:0px;font-style:normal;font-size:14px;line-height:normal;font-family:Helvetica;font-size-adjust:none;font-feature-settings:normal;""><span style=""background-color:rgb(255, 255, 255);""><b><u>Scenario 1: Duplicating a Food List</u></b></span> </p><p style=""margin:0px;font-style:normal;font-size:14px;line-height:normal;font-family:Helvetica;font-size-adjust:none;font-feature-settings:normal;""><span style=""background-color:rgb(255, 255, 255);""><b>Given</b> I am viewing a food list and have permission to edit it</span> </p><p style=""margin:0px;font-style:normal;font-size:14px;line-height:normal;font-family:Helvetica;font-size-adjust:none;font-feature-settings:normal;""><span style=""background-color:rgb(255, 255, 255);""><b>And</b> I am viewing the additional actions</span> </p><p style=""margin:0px;font-style:normal;font-size:14px;line-height:normal;font-family:Helvetica;font-size-adjust:none;font-feature-settings:normal;""><span style=""background-color:rgb(255, 255, 255);""><b>If</b> I click the duplicate button</span> </p><p style=""margin:0px;font-style:normal;font-size:14px;line-height:normal;font-family:Helvetica;font-size-adjust:none;font-feature-settings:normal;""><span style=""background-color:rgb(255, 255, 255);""><b>Then</b> I presented with a message saying &quot;this food list will be duplicated&quot;</span> </p><p style=""margin:0px;font-style:normal;font-size:14px;line-height:normal;font-family:Helvetica;font-size-adjust:none;font-feature-settings:normal;""><span style=""background-color:rgb(255, 255, 255);""><b>And</b> a title field containing (original food list title) [Copy of] that I can edit</span> </p><p style=""margin:0px;font-style:normal;font-size:14px;line-height:normal;font-family:Helvetica;font-size-adjust:none;font-feature-settings:normal;""><span style=""background-color:rgb(255, 255, 255);""><b>And</b> a confirm button</span> </p><p style=""margin:0px;font-style:normal;font-size:14px;line-height:normal;font-family:Helvetica;font-size-adjust:none;font-feature-settings:normal;""><span style=""background-color:rgb(255, 255, 255);""><b>And</b> a cancel button that closes the modal without deleting the food list</span> </p><p style=""margin:0.0px 0.0px 0.0px 0.0px;font:14.0px Helvetica;""><span style=""""></span><br> </p><p style=""margin:0.0px 0.0px 0.0px 0.0px;font:14.0px Helvetica;""><br> </p><p style=""margin:0px;font-style:normal;font-size:14px;line-height:normal;font-family:Helvetica;font-size-adjust:none;font-feature-settings:normal;""><span style=""background-color:rgb(255, 255, 255);""><b><u>Scenario 2: Confirming duplication of the Food List&nbsp;</u></b></span> </p><p style=""margin:0px;font-style:normal;font-size:14px;line-height:normal;font-family:Helvetica;font-size-adjust:none;font-feature-settings:normal;""><span style=""background-color:rgb(255, 255, 255);""><b>Given</b> I have clicked the duplicate button</span> </p><p style=""margin:0px;font-style:normal;font-size:14px;line-height:normal;font-family:Helvetica;font-size-adjust:none;font-feature-settings:normal;""><span style=""background-color:rgb(255, 255, 255);""><b>If</b> I press confirm<span style=""font-weight:normal;"">&nbsp;</span></span> </p><p style=""margin:0px;font-style:normal;font-size:14px;line-height:normal;font-family:Helvetica;font-size-adjust:none;font-feature-settings:normal;""><span style=""background-color:rgb(255, 255, 255);""><b>Then</b> the food list is duplicated with the title that is in the editable title field</span> </p><p style=""margin:0px;font-style:normal;font-size:14px;line-height:normal;font-family:Helvetica;font-size-adjust:none;font-feature-settings:normal;background-color:rgb(255, 255, 255);""><span style=""""><b>And</b> I am taken into the duplicated food list</span> </p><p style=""box-sizing:border-box;font-weight:normal;margin:0px;font-family:&quot;Helvetica Neue&quot;;font-size-adjust:none;""><span style=""box-sizing:border-box;""></span> </p><p style=""box-sizing:border-box;font-weight:normal;margin:0px;font-family:&quot;Helvetica Neue&quot;;font-size-adjust:none;""><span style=""box-sizing:border-box;""></span><br style=""box-sizing:border-box;""> </p><p style=""box-sizing:border-box;font-weight:normal;margin:0px;font-family:&quot;Helvetica Neue&quot;;font-size-adjust:none;""><br> </p><br style=""box-sizing:border-box;""><br>"
